Noise Level,Repetition,Time,abs_alpha_bruit,abs_beta_bruit,abs_alpha_corrige,abs_beta_corrige
0.02,2,2.60701e-05,0.7208,0.2792,0.831504,0.168496
0.02,2,2.6305e-05,0.698487,0.301513,0.840868,0.159132
0.02,2,2.65399e-05,0.699835,0.300165,0.836954,0.163046
0.02,2,2.67747e-05,0.669302,0.330698,0.785689,0.214311
0.02,2,2.70096e-05,0.633076,0.366924,0.754751,0.245249
0.02,2,2.72445e-05,0.572431,0.427569,0.705689,0.294311
0.02,2,2.74793e-05,0.517804,0.482196,0.683488,0.316512
0.02,2,2.77142e-05,0.49169,0.50831,0.681741,0.318259
0.02,2,2.7949e-05,0.454397,0.545603,0.64069,0.35931
0.02,2,2.81839e-05,0.409394,0.590606,0.602549,0.397451
0.02,2,2.84188e-05,0.38466,0.61534,0.591445,0.408555
0.02,2,2.86536e-05,0.354018,0.645982,0.554082,0.445918
0.02,2,2.88885e-05,0.319381,0.680619,0.517834,0.482166
0.02,2,2.91234e-05,0.299261,0.700739,0.501635,0.498365
0.02,2,2.93582e-05,0.254872,0.745128,0.442721,0.557279
0.02,2,2.95931e-05,0.211717,0.788283,0.410181,0.589819
0.02,2,2.9828e-05,0.174305,0.825695,0.383255,0.616745
0.02,2,3.00628e-05,0.153018,0.846982,0.370894,0.629106
0.02,2,3.02977e-05,0.124403,0.875597,0.328287,0.671713
0.02,2,3.05326e-05,0.0926547,0.907345,0.290165,0.709835
0.02,2,3.07674e-05,0.0691778,0.930822,0.26946,0.73054
0.02,2,3.10023e-05,0.0477659,0.952234,0.239903,0.760097
0.02,2,3.12372e-05,0.0337405,0.966259,0.222024,0.777976
0.02,2,3.1472e-05,0.0281666,0.971833,0.212229,0.787771
0.02,2,3.17069e-05,0.0183926,0.981607,0.173235,0.826765
0.02,2,3.19418e-05,0.0151713,0.984829,0.163837,0.836163
0.02,2,3.21766e-05,0.00821562,0.991784,0.12596,0.87404
0.02,2,3.24115e-05,0.00418693,0.995813,0.106966,0.893034
0.02,2,3.26464e-05,0.00677445,0.993226,0.105265,0.894735
0.02,2,3.28812e-05,0.0109249,0.989075,0.0816975,0.918302
0.02,2,3.31161e-05,0.0162908,0.983709,0.0630572,0.936943
0.02,2,3.3351e-05,0.028945,0.971055,0.0547144,0.945286
0.02,2,3.35858e-05,0.041062,0.958938,0.0375218,0.962478
0.02,2,3.38207e-05,0.0468913,0.953109,0.0201341,0.979866
0.02,2,3.40556e-05,0.0599,0.9401,0.015517,0.984483
0.02,2,3.42904e-05,0.067094,0.932906,0.00636982,0.99363
0.02,2,3.45253e-05,0.0745914,0.925409,0.00231896,0.997681
0.02,2,3.47602e-05,0.078182,0.921818,0.000200703,0.999799
0.02,2,3.4995e-05,0.102768,0.897232,0.00180307,0.998197
0.02,2,3.52299e-05,0.124859,0.875141,0.00232578,0.997674
0.02,2,3.54648e-05,0.143016,0.856984,0.0043823,0.995618
0.02,2,3.56996e-05,0.154861,0.845139,0.00710128,0.992899
0.02,2,3.59345e-05,0.167503,0.832497,0.0129684,0.987032
0.02,2,3.61694e-05,0.187662,0.812338,0.0236241,0.976376
0.02,2,3.64042e-05,0.204378,0.795622,0.0319706,0.968029
0.02,2,3.66391e-05,0.242472,0.757528,0.0541249,0.945875
0.02,2,3.6874e-05,0.276872,0.723128,0.0658757,0.934124
0.02,2,3.71088e-05,0.319725,0.680275,0.086379,0.913621
0.02,2,3.73437e-05,0.373157,0.626843,0.110952,0.889048
0.02,2,3.75786e-05,0.415308,0.584692,0.122791,0.877209
0.02,2,3.78134e-05,0.446368,0.553632,0.136348,0.863652
0.02,2,3.80483e-05,0.494967,0.505033,0.171933,0.828067
0.02,2,3.82832e-05,0.510966,0.489034,0.169974,0.830026
0.02,2,3.8518e-05,0.542271,0.457729,0.205471,0.794529
0.02,2,3.87529e-05,0.559751,0.440249,0.220284,0.779716
0.02,2,3.89877e-05,0.563589,0.436411,0.235342,0.764658
0.02,2,3.92226e-05,0.610258,0.389742,0.301732,0.698268
0.02,2,3.94575e-05,0.647191,0.352809,0.322212,0.677788
0.02,2,3.96923e-05,0.695067,0.304933,0.363221,0.636779
0.02,2,3.99272e-05,0.710512,0.289488,0.3613,0.6387
0.02,2,4.01621e-05,0.715875,0.284125,0.381148,0.618852
0.02,2,4.03969e-05,0.734909,0.265091,0.427737,0.572263
0.02,2,4.06318e-05,0.75071,0.24929,0.455415,0.544585
0.02,2,4.08667e-05,0.772772,0.227228,0.49412,0.50588
0.02,2,4.11015e-05,0.796429,0.203571,0.530109,0.469891
0.02,2,4.13364e-05,0.817306,0.182694,0.559934,0.440066
0.02,2,4.15713e-05,0.838146,0.161854,0.591332,0.408668
0.02,2,4.18061e-05,0.869228,0.130772,0.637922,0.362078
0.02,2,4.2041e-05,0.893388,0.106612,0.661087,0.338913
0.02,2,4.22759e-05,0.909996,0.0900038,0.682562,0.317438
0.02,2,4.25107e-05,0.915843,0.0841569,0.695243,0.304757
0.02,2,4.27456e-05,0.923775,0.0762251,0.72958,0.27042
0.02,2,4.29805e-05,0.918057,0.0819431,0.735726,0.264274
0.02,2,4.32153e-05,0.936779,0.0632213,0.803332,0.196668
0.02,2,4.34502e-05,0.947487,0.0525135,0.820316,0.179684
0.02,2,4.36851e-05,0.951454,0.0485461,0.83487,0.16513
0.02,2,4.39199e-05,0.942082,0.0579183,0.839309,0.160691
0.02,2,4.41548e-05,0.955899,0.0441009,0.899312,0.100688
0.02,2,4.43897e-05,0.953795,0.0462052,0.900649,0.0993507
0.02,2,4.46245e-05,0.955031,0.044969,0.924578,0.0754221
0.02,2,4.48594e-05,0.946183,0.0538173,0.928811,0.0711888
0.02,2,4.50943e-05,0.942422,0.0575784,0.951373,0.0486269
0.02,2,4.53291e-05,0.942289,0.0577111,0.968025,0.031975
0.02,2,4.5564e-05,0.927378,0.0726224,0.970739,0.0292613
0.02,2,4.57989e-05,0.922679,0.0773215,0.98561,0.0143898
0.02,2,4.60337e-05,0.915115,0.0848849,0.991233,0.00876733
0.02,2,4.62686e-05,0.877482,0.122518,0.987924,0.0120764
0.02,2,4.65035e-05,0.841137,0.158863,0.995134,0.00486616
0.02,2,4.67383e-05,0.833168,0.166832,0.999876,0.000124355
0.02,2,4.69732e-05,0.789168,0.210832,0.993799,0.00620083
0.02,2,4.72081e-05,0.754155,0.245845,0.991579,0.00842119
0.02,2,4.74429e-05,0.727368,0.272632,0.988237,0.0117625
0.02,2,4.76778e-05,0.715733,0.284267,0.985623,0.0143766
0.02,2,4.79127e-05,0.679295,0.320705,0.968707,0.0312932
0.02,2,4.81475e-05,0.623121,0.376879,0.94891,0.0510902
0.02,2,4.83824e-05,0.567946,0.432054,0.935862,0.0641381
0.02,2,4.86173e-05,0.539258,0.460742,0.934348,0.065652
0.02,2,4.88521e-05,0.541086,0.458914,0.933181,0.0668189
0.02,2,4.9087e-05,0.495578,0.504422,0.888593,0.111407
0.02,2,4.93218e-05,0.453863,0.546137,0.870932,0.129068
0.02,2,4.95567e-05,0.383317,0.616683,0.828105,0.171895
0.02,2,4.97916e-05,0.36545,0.63455,0.841727,0.158273
0.02,2,5.00264e-05,0.373207,0.626793,0.837674,0.162326
0.02,2,5.02613e-05,0.33764,0.66236,0.7772,0.2228
0.02,2,5.04962e-05,0.324417,0.675583,0.769671,0.230329
0.02,2,5.0731e-05,0.297287,0.702713,0.728774,0.271226
0.02,2,5.09659e-05,0.283993,0.716007,0.711354,0.288646
0.02,2,5.12008e-05,0.287112,0.712888,0.698418,0.301582
0.02,2,5.14356e-05,0.265512,0.734488,0.644418,0.355582
0.02,2,5.16705e-05,0.248202,0.751798,0.618439,0.381561
0.02,2,5.19054e-05,0.23859,0.76141,0.597861,0.402139
0.02,2,5.21402e-05,0.206515,0.793485,0.540911,0.459089
0.02,2,5.23751e-05,0.182198,0.817802,0.516517,0.483483
0.02,2,5.261e-05,0.150557,0.849443,0.474091,0.525909
0.02,2,5.28448e-05,0.123758,0.876242,0.445823,0.554177
0.02,2,5.30797e-05,0.107033,0.892967,0.425938,0.574062
0.02,2,5.33146e-05,0.0867033,0.913297,0.386953,0.613047
0.02,2,5.35494e-05,0.0763861,0.923614,0.369171,0.630829
0.02,2,5.37843e-05,0.0816533,0.918347,0.366725,0.633275
0.02,2,5.40192e-05,0.0712291,0.928771,0.307419,0.692581
0.02,2,5.4254e-05,0.0745193,0.925481,0.299086,0.700914
0.02,2,5.44889e-05,0.0829754,0.917025,0.277779,0.722221
0.02,2,5.47238e-05,0.072853,0.927147,0.218443,0.781557
0.02,2,5.49586e-05,0.0806647,0.919335,0.216473,0.783527
0.02,2,5.51935e-05,0.0764659,0.923534,0.170816,0.829184
0.02,2,5.54284e-05,0.0776981,0.922302,0.155323,0.844677
0.02,2,5.56632e-05,0.0748033,0.925197,0.125829,0.874171
0.02,2,5.58981e-05,0.0608336,0.939166,0.0901074,0.909893
0.02,2,5.6133e-05,0.0507892,0.949211,0.07434,0.92566
0.02,2,5.63678e-05,0.0722666,0.927733,0.0942658,0.905734
0.02,2,5.66027e-05,0.0722272,0.927773,0.0540578,0.945942
0.02,2,5.68376e-05,0.0846971,0.915303,0.0517428,0.948257
0.02,2,5.70724e-05,0.0828891,0.917111,0.0303589,0.969641
0.02,2,5.73073e-05,0.0920108,0.907989,0.0259658,0.974034
0.02,2,5.75422e-05,0.114397,0.885603,0.0221753,0.977825
0.02,2,5.7777e-05,0.106235,0.893765,0.00482394,0.995176
0.02,2,5.80119e-05,0.104646,0.895354,0.00290587,0.997094
0.02,2,5.82468e-05,0.105139,0.894861,0.00149384,0.998506
0.02,2,5.84816e-05,0.11852,0.88148,0.00376274,0.996237
0.02,2,5.87165e-05,0.121933,0.878067,0.00400539,0.995995
0.02,2,5.89514e-05,0.142048,0.857952,0.0130136,0.986986
0.02,2,5.91862e-05,0.157987,0.842013,0.0182578,0.981742
0.02,2,5.94211e-05,0.178971,0.821029,0.0283882,0.971612
0.02,2,5.9656e-05,0.183819,0.816181,0.0309757,0.969024
0.02,2,5.98908e-05,0.217927,0.782073,0.0579408,0.942059
0.02,2,6.01257e-05,0.239616,0.760384,0.0642872,0.935713
0.02,2,6.03605e-05,0.243582,0.756418,0.0681058,0.931894
0.02,2,6.05954e-05,0.272183,0.727817,0.100256,0.899744
0.02,2,6.08303e-05,0.316886,0.683114,0.130517,0.869483
0.02,2,6.10651e-05,0.337521,0.662479,0.132737,0.867263
0.02,2,6.13e-05,0.34468,0.65532,0.144667,0.855333
0.02,2,6.15349e-05,0.374746,0.625254,0.184942,0.815058
0.02,2,6.17697e-05,0.386077,0.613923,0.1935,0.8065
0.02,2,6.20046e-05,0.433138,0.566862,0.249188,0.750812
0.02,2,6.22395e-05,0.445467,0.554533,0.246668,0.753332
0.02,2,6.24743e-05,0.449274,0.550726,0.265173,0.734827
0.02,2,6.27092e-05,0.482327,0.517673,0.319103,0.680897
0.02,2,6.29441e-05,0.496817,0.503183,0.330369,0.669631
0.02,2,6.31789e-05,0.502559,0.497441,0.351797,0.648203
0.02,2,6.34138e-05,0.547435,0.452565,0.420759,0.579241
0.02,2,6.36487e-05,0.557968,0.442032,0.417128,0.582872
0.02,2,6.38835e-05,0.575995,0.424005,0.455067,0.544933
0.02,2,6.41184e-05,0.634896,0.365104,0.528264,0.471736
0.02,2,6.43533e-05,0.650171,0.349829,0.5153,0.4847
0.02,2,6.45881e-05,0.652555,0.347445,0.532873,0.467127
0.02,2,6.4823e-05,0.662875,0.337125,0.572358,0.427642
0.02,2,6.50579e-05,0.694929,0.305071,0.626294,0.373706
0.02,2,6.52927e-05,0.727472,0.272528,0.657437,0.342563
0.02,2,6.55276e-05,0.787746,0.212254,0.717417,0.282583
0.02,2,6.57625e-05,0.81516,0.18484,0.712739,0.287261
0.02,2,6.59973e-05,0.850749,0.149251,0.75238,0.24762
0.02,2,6.62322e-05,0.874547,0.125453,0.768326,0.231674
0.02,2,6.64671e-05,0.902018,0.0979821,0.801213,0.198787
0.02,2,6.67019e-05,0.913027,0.0869735,0.806929,0.193071
0.02,2,6.69368e-05,0.927388,0.0726118,0.838059,0.161941
0.02,2,6.71717e-05,0.952256,0.0477436,0.878738,0.121262
0.02,2,6.74065e-05,0.961983,0.0380171,0.881719,0.118281
0.02,2,6.76414e-05,0.971346,0.028654,0.902611,0.097389
0.02,2,6.78763e-05,0.973513,0.0264875,0.909739,0.0902612
0.02,2,6.81111e-05,0.975041,0.0249589,0.926642,0.0733584
0.02,2,6.8346e-05,0.979563,0.0204365,0.948695,0.0513045
0.02,2,6.85809e-05,0.978988,0.0210116,0.957527,0.042473
0.02,2,6.88157e-05,0.974989,0.0250109,0.967511,0.0324891
0.02,2,6.90506e-05,0.976034,0.0239659,0.983347,0.0166528
0.02,2,6.92855e-05,0.96478,0.0352199,0.982869,0.0171314
0.02,2,6.95203e-05,0.961185,0.0388148,0.994058,0.0059423
0.02,2,6.97552e-05,0.960506,0.0394941,0.997985,0.00201548
0.02,2,6.99901e-05,0.956708,0.0432921,0.998049,0.00195055
0.02,2,7.02249e-05,0.950293,0.0497071,0.996389,0.00361093
0.02,2,7.04598e-05,0.91994,0.0800596,0.983718,0.0162818
0.02,2,7.06947e-05,0.919075,0.0809245,0.991166,0.00883414
0.02,2,7.09295e-05,0.911251,0.088749,0.982008,0.0179922
0.02,2,7.11644e-05,0.912495,0.0875045,0.978514,0.021486
0.02,2,7.13992e-05,0.907557,0.0924428,0.965434,0.0345663
0.02,2,7.16341e-05,0.886341,0.113659,0.942408,0.0575919
0.02,2,7.1869e-05,0.870344,0.129656,0.93293,0.0670705
0.02,2,7.21038e-05,0.851653,0.148347,0.915411,0.0845894
0.02,2,7.23387e-05,0.819539,0.180461,0.88766,0.11234
0.02,2,7.25736e-05,0.796071,0.203929,0.876744,0.123256
0.02,2,7.28084e-05,0.782943,0.217057,0.864997,0.135003
0.02,2,7.30433e-05,0.752875,0.247125,0.828286,0.171714
0.02,2,7.32782e-05,0.715274,0.284726,0.798554,0.201446
0.02,2,7.3513e-05,0.672691,0.327309,0.769906,0.230094
0.02,2,7.37479e-05,0.642896,0.357104,0.756031,0.243969
0.02,2,7.39828e-05,0.58155,0.41845,0.699911,0.300089
0.02,2,7.42176e-05,0.547405,0.452595,0.69733,0.30267
0.02,2,7.44525e-05,0.516291,0.483709,0.67132,0.32868
0.02,2,7.46874e-05,0.486233,0.513767,0.64237,0.35763
0.02,2,7.49222e-05,0.410365,0.589635,0.566685,0.433315
0.02,2,7.51571e-05,0.405639,0.594361,0.6066,0.3934
0.02,2,7.5392e-05,0.344318,0.655682,0.518289,0.481711
0.02,2,7.56268e-05,0.285067,0.714933,0.486707,0.513293
0.02,2,7.58617e-05,0.260599,0.739401,0.491716,0.508284
0.02,2,7.60966e-05,0.212106,0.787894,0.431253,0.568747
0.02,2,7.63314e-05,0.180171,0.819829,0.417298,0.582702
0.02,2,7.65663e-05,0.145817,0.854183,0.380749,0.619251
0.02,2,7.68012e-05,0.11783,0.88217,0.355537,0.644463
0.02,2,7.7036e-05,0.0937516,0.906248,0.328483,0.671517
0.02,2,7.72709e-05,0.0803294,0.919671,0.313457,0.686543
0.02,2,7.75058e-05,0.0663346,0.933665,0.28279,0.71721
0.02,2,7.77406e-05,0.0532988,0.946701,0.254099,0.745901
0.02,2,7.79755e-05,0.048939,0.951061,0.241662,0.758338
0.02,2,7.82104e-05,0.0414769,0.958523,0.209274,0.790726
0.02,2,7.84452e-05,0.0273487,0.972651,0.167848,0.832152
0.02,2,7.86801e-05,0.0125961,0.987404,0.135271,0.864729
0.02,2,7.8915e-05,0.00894244,0.991058,0.136501,0.863499
0.02,2,7.91498e-05,0.00373245,0.996268,0.102447,0.897553
0.02,2,7.93847e-05,0.00180273,0.998197,0.0865458,0.913454
0.02,2,7.96196e-05,0.00461263,0.995387,0.0844485,0.915552
0.02,2,7.98544e-05,0.0031302,0.99687,0.0448344,0.955166
0.02,2,8.00893e-05,0.00349683,0.996503,0.0367512,0.963249
0.02,2,8.03242e-05,0.00484787,0.995152,0.0274759,0.972524
0.02,2,8.0559e-05,0.00770279,0.992297,0.0200951,0.979905
0.02,2,8.07939e-05,0.0145614,0.985439,0.0160231,0.983977
0.02,2,8.10288e-05,0.0326649,0.967335,0.0156531,0.984347
0.02,2,8.12636e-05,0.0471519,0.952848,0.00572956,0.99427
0.02,2,8.14985e-05,0.0667933,0.933207,0.00329604,0.996704
0.02,2,8.17334e-05,0.0648485,0.935152,0.000736466,0.999264
0.02,2,8.19682e-05,0.0755449,0.924455,0.00668276,0.993317
0.02,2,8.22031e-05,0.0878507,0.912149,0.0128617,0.987138
0.02,2,8.24379e-05,0.0995893,0.900411,0.0201792,0.979821
0.02,2,8.26728e-05,0.118204,0.881796,0.033291,0.966709
0.02,2,8.29077e-05,0.137732,0.862268,0.0452508,0.954749
0.02,2,8.31425e-05,0.157774,0.842226,0.0587825,0.941218
0.02,2,8.33774e-05,0.187833,0.812167,0.0802166,0.919783
0.02,2,8.36123e-05,0.22497,0.77503,0.101431,0.898569
0.02,2,8.38471e-05,0.230803,0.769197,0.0967642,0.903236
0.02,2,8.4082e-05,0.277144,0.722856,0.147366,0.852634
0.02,2,8.43169e-05,0.304696,0.695304,0.15316,0.84684
0.02,2,8.45517e-05,0.354554,0.645446,0.1935,0.8065
0.02,2,8.47866e-05,0.373761,0.626239,0.191948,0.808052
0.02,2,8.50215e-05,0.413571,0.586429,0.234638,0.765362
0.02,2,8.52563e-05,0.434465,0.565535,0.244849,0.755151
0.02,2,8.54912e-05,0.442345,0.557655,0.260496,0.739504
0.02,2,8.57261e-05,0.45332,0.54668,0.291436,0.708564
0.02,2,8.59609e-05,0.474538,0.525462,0.329904,0.670096
0.02,2,8.61958e-05,0.521148,0.478852,0.384142,0.615858
0.02,2,8.64307e-05,0.527286,0.472714,0.374911,0.625089
0.02,2,8.66655e-05,0.53002,0.46998,0.402181,0.597819
0.02,2,8.69004e-05,0.55314,0.44686,0.453531,0.546469
0.02,2,8.71353e-05,0.603909,0.396091,0.512882,0.487118
0.02,2,8.73701e-05,0.639333,0.360667,0.529199,0.470801
0.02,2,8.7605e-05,0.675176,0.324824,0.562235,0.437765
0.02,2,8.78399e-05,0.699488,0.300512,0.580985,0.419015
0.02,2,8.80747e-05,0.725502,0.274498,0.613849,0.386151
0.02,2,8.83096e-05,0.748807,0.251193,0.641729,0.358271
0.02,2,8.85445e-05,0.794514,0.205486,0.697219,0.302781
0.02,2,8.87793e-05,0.823961,0.176039,0.711156,0.288844
0.02,2,8.90142e-05,0.832792,0.167208,0.716299,0.283701
0.02,2,8.92491e-05,0.850214,0.149786,0.755396,0.244604
0.02,2,8.94839e-05,0.863374,0.136626,0.777696,0.222304
0.02,2,8.97188e-05,0.890236,0.109764,0.820219,0.179781
0.02,2,8.99537e-05,0.89886,0.10114,0.826433,0.173567
0.02,2,9.01885e-05,0.908867,0.0911334,0.850098,0.149902
0.02,2,9.04234e-05,0.92314,0.0768596,0.879076,0.120924
0.02,2,9.06583e-05,0.934929,0.0650715,0.899862,0.100138
0.02,2,9.08931e-05,0.944149,0.0558507,0.916182,0.0838181
0.02,2,9.1128e-05,0.942487,0.0575133,0.921399,0.0786008
0.02,2,9.13629e-05,0.950045,0.0499549,0.94906,0.0509403
0.02,2,9.15977e-05,0.951246,0.048754,0.95654,0.0434602
0.02,2,9.18326e-05,0.942659,0.0573408,0.962517,0.0374825
0.02,2,9.20675e-05,0.953328,0.0466722,0.985316,0.0146837
0.02,2,9.23023e-05,0.948025,0.0519749,0.985797,0.0142027
0.02,2,9.25372e-05,0.943781,0.0562192,0.993149,0.0068512
0.02,2,9.27721e-05,0.945991,0.0540089,0.998588,0.0014123
0.02,2,9.30069e-05,0.94787,0.0521299,0.999431,0.000569107
0.02,2,9.32418e-05,0.928948,0.0710518,0.994261,0.00573873
0.02,2,9.34766e-05,0.926077,0.0739232,0.996288,0.00371158
0.02,2,9.37115e-05,0.913139,0.0868612,0.988822,0.0111779
0.02,2,9.39464e-05,0.906343,0.093657,0.984153,0.0158473
0.02,2,9.41812e-05,0.897319,0.102681,0.975642,0.0243577
0.02,2,9.44161e-05,0.883186,0.116814,0.963189,0.0368107
0.02,2,9.4651e-05,0.853069,0.146931,0.941657,0.0583427
0.02,2,9.48858e-05,0.820974,0.179026,0.927648,0.0723523
0.02,2,9.51207e-05,0.82315,0.17685,0.934972,0.065028
0.02,2,9.53556e-05,0.809536,0.190464,0.908249,0.0917508
0.02,2,9.55904e-05,0.789874,0.210126,0.886062,0.113938
0.02,2,9.58253e-05,0.751291,0.248709,0.851104,0.148896
0.02,2,9.60602e-05,0.725897,0.274103,0.840708,0.159292
0.02,2,9.6295e-05,0.696782,0.303218,0.814256,0.185744
0.02,2,9.65299e-05,0.704669,0.295331,0.82139,0.17861
0.02,2,9.67648e-05,0.697538,0.302462,0.78423,0.21577
0.02,2,9.69996e-05,0.673355,0.326645,0.74294,0.25706
0.02,2,9.72345e-05,0.64648,0.35352,0.711449,0.288551
0.02,2,9.74694e-05,0.618519,0.381481,0.68281,0.31719
0.02,2,9.77042e-05,0.595988,0.404012,0.657964,0.342036
0.02,2,9.79391e-05,0.558449,0.441551,0.613927,0.386073
0.02,2,9.8174e-05,0.542271,0.457729,0.603288,0.396712
0.02,2,9.84088e-05,0.496472,0.503528,0.541962,0.458038
0.02,2,9.86437e-05,0.48332,0.51668,0.541086,0.458914
0.02,2,9.88786e-05,0.453647,0.546353,0.493016,0.506984
0.02,2,9.91134e-05,0.407057,0.592943,0.445418,0.554582
0.02,2,9.93483e-05,0.382493,0.617507,0.437436,0.562564
0.02,2,9.95832e-05,0.360746,0.639254,0.407896,0.592104
0.02,2,9.9818e-05,0.324159,0.675841,0.361412,0.638588
0.02,2,0.000100053,0.316095,0.683905,0.360067,0.639933
0.02,2,0.000100288,0.307676,0.692324,0.329507,0.670493
0.02,2,0.000100523,0.273629,0.726371,0.274268,0.725732
0.02,2,0.000100757,0.229862,0.770138,0.235688,0.764312
0.02,2,0.000100992,0.225107,0.774893,0.247137,0.752863
0.02,2,0.000101227,0.208977,0.791023,0.209277,0.790723
0.02,2,0.000101462,0.153257,0.846743,0.142159,0.857841
0.02,2,0.000101697,0.124696,0.875304,0.141448,0.858552
0.02,2,0.000101932,0.0979551,0.902045,0.118246,0.881754
0.02,2,0.000102167,0.0961503,0.90385,0.12144,0.87856
0.02,2,0.000102402,0.0857429,0.914257,0.0910301,0.90897
0.02,2,0.000102636,0.0805096,0.91949,0.0750051,0.924995
0.02,2,0.000102871,0.0705733,0.929427,0.0539912,0.946009
0.02,2,0.000103106,0.0713219,0.928678,0.0488915,0.951108
0.02,2,0.000103341,0.0798352,0.920165,0.041178,0.958822
0.02,2,0.000103576,0.0830835,0.916917,0.026121,0.973879
0.02,2,0.000103811,0.0806025,0.919397,0.013857,0.986143
0.02,2,0.000104046,0.0914998,0.9085,0.0121323,0.987868
0.02,2,0.00010428,0.0884194,0.911581,0.0030913,0.996909
0.02,2,0.000104515,0.0998941,0.900106,0.00337898,0.996621
0.02,2,0.00010475,0.112295,0.887705,0.00231296,0.997687
0.02,2,0.000104985,0.122942,0.877058,0.00302607,0.996974
0.02,2,0.00010522,0.127446,0.872554,0.00462998,0.99537
0.02,2,0.000105455,0.129701,0.870299,0.00833291,0.991667
0.02,2,0.00010569,0.1516,0.8484,0.0219213,0.978079
0.02,2,0.000105925,0.185588,0.814412,0.0363823,0.963618
0.02,2,0.000106159,0.202143,0.797857,0.0386909,0.961309
0.02,2,0.000106394,0.211157,0.788843,0.0475672,0.952433
0.02,2,0.000106629,0.242939,0.757061,0.0747403,0.92526
0.02,2,0.000106864,0.290554,0.709446,0.100999,0.899001
0.02,2,0.000107099,0.314175,0.685825,0.102794,0.897206
0.02,2,0.000107334,0.336146,0.663854,0.121106,0.878894
0.02,2,0.000107569,0.381596,0.618404,0.158592,0.841408
0.02,2,0.000107803,0.423783,0.576217,0.178129,0.821871
0.02,2,0.000108038,0.44951,0.55049,0.188442,0.811558
0.02,2,0.000108273,0.449575,0.550425,0.192869,0.807131
0.02,2,0.000108508,0.487319,0.512681,0.249732,0.750268
0.02,2,0.000108743,0.525638,0.474362,0.278058,0.721942
0.02,2,0.000108978,0.560902,0.439098,0.303491,0.696509
0.02,2,0.000109213,0.578022,0.421978,0.316121,0.683879
0.02,2,0.000109448,0.596855,0.403145,0.347139,0.652861
0.02,2,0.000109682,0.628376,0.371624,0.39007,0.60993
0.02,2,0.000109917,0.631993,0.368007,0.392444,0.607556
0.02,2,0.000110152,0.657591,0.342409,0.445178,0.554822
0.02,2,0.000110387,0.680537,0.319463,0.474168,0.525832
0.02,2,0.000110622,0.69833,0.30167,0.500358,0.499642
0.02,2,0.000110857,0.745318,0.254682,0.564737,0.435263
0.02,2,0.000111092,0.775245,0.224755,0.57879,0.42121
0.02,2,0.000111326,0.801872,0.198128,0.606334,0.393666
0.02,2,0.000111561,0.829228,0.170772,0.639588,0.360412
0.02,2,0.000111796,0.84744,0.15256,0.659748,0.340252
0.02,2,0.000112031,0.867744,0.132256,0.693153,0.306847
0.02,2,0.000112266,0.89703,0.10297,0.736761,0.263239
0.02,2,0.000112501,0.930865,0.0691354,0.776609,0.223391
0.02,2,0.000112736,0.939301,0.0606986,0.766187,0.233813
0.02,2,0.000112971,0.955156,0.0448435,0.807724,0.192276
0.02,2,0.000113205,0.968121,0.0318789,0.831765,0.168235
0.02,2,0.00011344,0.978806,0.0211944,0.854155,0.145845
0.02,2,0.000113675,0.983779,0.0162212,0.867099,0.132901
0.02,2,0.00011391,0.986571,0.0134287,0.8853,0.1147
0.02,2,0.000114145,0.989408,0.0105925,0.909179,0.0908215
0.02,2,0.00011438,0.989681,0.0103193,0.923562,0.076438
0.02,2,0.000114615,0.985977,0.0140232,0.935175,0.064825
0.02,2,0.000114849,0.981416,0.0185842,0.952299,0.0477014
0.02,2,0.000115084,0.973581,0.0264192,0.963931,0.0360692
0.02,2,0.000115319,0.965809,0.034191,0.976389,0.023611
