Noise Level,Repetition,Time,abs_alpha_bruit,abs_beta_bruit,abs_alpha_corrige,abs_beta_corrige
0.01,0,1.40301e-07,0.688882,0.311118,0.927526,0.0724743
0.01,0,1.40658e-07,0.712594,0.287406,0.94182,0.05818
0.01,0,1.41015e-07,0.729941,0.270059,0.952732,0.047268
0.01,0,1.41372e-07,0.750626,0.249374,0.967159,0.0328409
0.01,0,1.41729e-07,0.763849,0.236151,0.97514,0.0248601
0.01,0,1.42086e-07,0.774079,0.225921,0.9835,0.0165002
0.01,0,1.42443e-07,0.781424,0.218576,0.990175,0.00982543
0.01,0,1.428e-07,0.79359,0.20641,0.996299,0.00370074
0.01,0,1.43157e-07,0.792928,0.207072,0.998167,0.00183282
0.01,0,1.43514e-07,0.796978,0.203022,0.999943,5.70215e-05
0.01,0,1.43871e-07,0.803249,0.196751,0.999172,0.000828162
0.01,0,1.44228e-07,0.813515,0.186485,0.997067,0.00293284
0.01,0,1.44585e-07,0.820944,0.179056,0.992241,0.00775939
0.01,0,1.44942e-07,0.817678,0.182322,0.982364,0.0176358
0.01,0,1.45299e-07,0.817986,0.182014,0.974492,0.0255084
0.01,0,1.45656e-07,0.810543,0.189457,0.960694,0.039306
0.01,0,1.46013e-07,0.815652,0.184348,0.955542,0.0444578
0.01,0,1.4637e-07,0.822524,0.177476,0.942953,0.0570469
0.01,0,1.46727e-07,0.824936,0.175064,0.925481,0.074519
0.01,0,1.47084e-07,0.824787,0.175213,0.907397,0.0926026
0.01,0,1.47441e-07,0.808933,0.191067,0.876382,0.123618
0.01,0,1.47798e-07,0.80894,0.19106,0.870654,0.129346
0.01,0,1.48155e-07,0.802977,0.197023,0.845364,0.154636
0.01,0,1.48512e-07,0.772508,0.227492,0.799448,0.200552
0.01,0,1.48869e-07,0.768995,0.231005,0.801183,0.198817
0.01,0,1.49226e-07,0.75882,0.24118,0.770033,0.229967
0.01,0,1.49583e-07,0.755697,0.244303,0.751545,0.248455
0.01,0,1.4994e-07,0.745395,0.254605,0.718678,0.281322
0.01,0,1.50297e-07,0.728017,0.271983,0.6843,0.3157
0.01,0,1.50654e-07,0.72084,0.27916,0.665094,0.334906
0.01,0,1.51011e-07,0.717057,0.282943,0.639742,0.360258
0.01,0,1.51368e-07,0.710733,0.289267,0.60577,0.39423
0.01,0,1.51725e-07,0.698942,0.301058,0.569623,0.430377
0.01,0,1.52082e-07,0.673254,0.326746,0.523997,0.476003
0.01,0,1.52439e-07,0.657746,0.342254,0.504695,0.495305
0.01,0,1.52796e-07,0.643451,0.356549,0.475008,0.524992
0.01,0,1.53153e-07,0.623813,0.376187,0.438462,0.561538
0.01,0,1.5351e-07,0.610186,0.389814,0.414399,0.585601
0.01,0,1.53867e-07,0.597822,0.402178,0.385392,0.614608
0.01,0,1.54224e-07,0.565609,0.434391,0.336396,0.663604
0.01,0,1.54581e-07,0.541186,0.458814,0.314523,0.685477
0.01,0,1.54938e-07,0.518613,0.481387,0.288367,0.711633
0.01,0,1.55295e-07,0.490282,0.509718,0.254808,0.745192
0.01,0,1.55652e-07,0.469269,0.530731,0.234035,0.765965
0.01,0,1.56009e-07,0.44482,0.55518,0.204628,0.795372
0.01,0,1.56366e-07,0.414262,0.585738,0.175296,0.824704
0.01,0,1.56723e-07,0.399254,0.600746,0.163296,0.836704
0.01,0,1.5708e-07,0.396548,0.603452,0.148559,0.851441
0.01,0,1.57437e-07,0.370246,0.629754,0.111733,0.888267
0.01,0,1.57794e-07,0.354073,0.645927,0.0985713,0.901429
0.01,0,1.58151e-07,0.327652,0.672348,0.0744604,0.92554
0.01,0,1.58508e-07,0.308235,0.691765,0.0622813,0.937719
0.01,0,1.58865e-07,0.292899,0.707101,0.0496073,0.950393
0.01,0,1.59222e-07,0.276504,0.723496,0.0360813,0.963919
0.01,0,1.59579e-07,0.25981,0.74019,0.0246482,0.975352
0.01,0,1.59936e-07,0.247501,0.752499,0.0171261,0.982874
0.01,0,1.60293e-07,0.228932,0.771068,0.00839849,0.991602
0.01,0,1.6065e-07,0.207609,0.792391,0.00308512,0.996915
0.01,0,1.61007e-07,0.190697,0.809303,0.000754587,0.999245
0.01,0,1.61364e-07,0.178356,0.821644,1.29511e-07,1
0.01,0,1.61721e-07,0.169838,0.830162,0.00084828,0.999152
0.01,0,1.62078e-07,0.171087,0.828913,0.00527698,0.994723
0.01,0,1.62435e-07,0.155224,0.844776,0.00626644,0.993734
0.01,0,1.62792e-07,0.151613,0.848387,0.0153307,0.984669
0.01,0,1.63149e-07,0.142216,0.857784,0.0214812,0.978519
0.01,0,1.63506e-07,0.151308,0.848692,0.0401401,0.95986
0.01,0,1.63863e-07,0.148902,0.851098,0.0454819,0.954518
0.01,0,1.6422e-07,0.150872,0.849128,0.0612904,0.93871
0.01,0,1.64577e-07,0.150986,0.849014,0.0744546,0.925545
0.01,0,1.64934e-07,0.150683,0.849317,0.090861,0.909139
0.01,0,1.65291e-07,0.162482,0.837518,0.118811,0.881189
0.01,0,1.65648e-07,0.162252,0.837748,0.12788,0.87212
0.01,0,1.66005e-07,0.18378,0.81622,0.168858,0.831142
0.01,0,1.66362e-07,0.180626,0.819374,0.165404,0.834596
0.01,0,1.66719e-07,0.19149,0.80851,0.201362,0.798638
0.01,0,1.67076e-07,0.191677,0.808323,0.215017,0.784983
0.01,0,1.67433e-07,0.204701,0.795299,0.255264,0.744736
0.01,0,1.6779e-07,0.215143,0.784857,0.278725,0.721275
0.01,0,1.68147e-07,0.228532,0.771468,0.30921,0.69079
0.01,0,1.68504e-07,0.250646,0.749354,0.347907,0.652093
0.01,0,1.68861e-07,0.280552,0.719448,0.384088,0.615912
0.01,0,1.69218e-07,0.302216,0.697784,0.405028,0.594972
0.01,0,1.69575e-07,0.316819,0.683181,0.428262,0.571738
0.01,0,1.69932e-07,0.34225,0.65775,0.470062,0.529938
0.01,0,1.70289e-07,0.364183,0.635817,0.496498,0.503502
0.01,0,1.70646e-07,0.388058,0.611942,0.529791,0.470209
0.01,0,1.71003e-07,0.405526,0.594474,0.554442,0.445558
0.01,0,1.7136e-07,0.415043,0.584957,0.578348,0.421652
0.01,0,1.71717e-07,0.434086,0.565914,0.618311,0.381689
0.01,0,1.72074e-07,0.457541,0.542459,0.652665,0.347335
0.01,0,1.72431e-07,0.49244,0.50756,0.692777,0.307223
0.01,0,1.72788e-07,0.501836,0.498164,0.698173,0.301827
0.01,0,1.73145e-07,0.512561,0.487439,0.727247,0.272753
0.01,0,1.73502e-07,0.532462,0.467538,0.762501,0.237499
0.01,0,1.73859e-07,0.552021,0.447979,0.788212,0.211788
0.01,0,1.74216e-07,0.575579,0.424421,0.817085,0.182915
0.01,0,1.74573e-07,0.603554,0.396446,0.844165,0.155835
0.01,0,1.7493e-07,0.63143,0.36857,0.86701,0.13299
0.01,0,1.75287e-07,0.656548,0.343452,0.886111,0.113889
0.01,0,1.75644e-07,0.67455,0.32545,0.901356,0.0986436
0.01,0,1.76001e-07,0.695918,0.304082,0.921984,0.0780164
0.01,0,1.76358e-07,0.704349,0.295651,0.93149,0.0685095
0.01,0,1.76715e-07,0.718039,0.281961,0.949618,0.0503816
0.01,0,1.77072e-07,0.742945,0.257055,0.967357,0.032643
0.01,0,1.77429e-07,0.767666,0.232334,0.97805,0.0219495
0.01,0,1.77786e-07,0.777214,0.222786,0.98212,0.0178805
0.01,0,1.78143e-07,0.78385,0.21615,0.989039,0.0109612
0.01,0,1.785e-07,0.786577,0.213423,0.993937,0.00606251
0.01,0,1.78857e-07,0.794979,0.205021,0.998529,0.00147095
0.01,0,1.79214e-07,0.810604,0.189396,0.999976,2.38287e-05
0.01,0,1.79571e-07,0.81888,0.18112,0.997991,0.00200851
0.01,0,1.79928e-07,0.825747,0.174253,0.994167,0.00583315
0.01,0,1.80285e-07,0.829863,0.170137,0.987963,0.0120373
0.01,0,1.80642e-07,0.832029,0.167971,0.980022,0.0199782
0.01,0,1.80999e-07,0.836483,0.163517,0.971872,0.0281284
0.01,0,1.81356e-07,0.841503,0.158497,0.96142,0.0385796
0.01,0,1.81713e-07,0.834966,0.165034,0.9423,0.0577001
0.01,0,1.8207e-07,0.824754,0.175246,0.925764,0.0742362
0.01,0,1.82427e-07,0.82234,0.17766,0.915087,0.084913
0.01,0,1.82784e-07,0.813897,0.186103,0.892882,0.107118
0.01,0,1.83141e-07,0.811956,0.188044,0.880106,0.119894
0.01,0,1.83498e-07,0.802101,0.197899,0.853912,0.146088
0.01,0,1.83855e-07,0.802644,0.197356,0.841719,0.158281
0.01,0,1.84212e-07,0.792017,0.207983,0.808919,0.191081
0.01,0,1.84569e-07,0.775983,0.224017,0.779221,0.220779
0.01,0,1.84926e-07,0.765961,0.234039,0.760977,0.239023
0.01,0,1.85283e-07,0.753012,0.246988,0.731571,0.268429
0.01,0,1.8564e-07,0.724799,0.275201,0.687981,0.312019
0.01,0,1.85997e-07,0.709193,0.290807,0.673169,0.326831
0.01,0,1.86354e-07,0.686928,0.313072,0.637756,0.362244
0.01,0,1.86711e-07,0.664289,0.335711,0.608445,0.391555
0.01,0,1.87068e-07,0.639045,0.360955,0.575447,0.424553
0.01,0,1.87425e-07,0.611143,0.388857,0.541968,0.458032
0.01,0,1.87782e-07,0.587145,0.412855,0.515364,0.484636
0.01,0,1.88139e-07,0.557193,0.442807,0.478735,0.521265
0.01,0,1.88496e-07,0.532175,0.467825,0.452172,0.547828
0.01,0,1.88853e-07,0.499672,0.500328,0.414349,0.585651
0.01,0,1.8921e-07,0.471863,0.528137,0.389048,0.610952
0.01,0,1.89567e-07,0.451537,0.548463,0.365674,0.634326
0.01,0,1.89924e-07,0.43535,0.56465,0.339334,0.660666
0.01,0,1.90281e-07,0.408762,0.591238,0.299401,0.700599
0.01,0,1.90638e-07,0.389331,0.610669,0.278094,0.721906
0.01,0,1.90995e-07,0.369483,0.630517,0.250107,0.749893
0.01,0,1.91352e-07,0.345522,0.654478,0.22067,0.77933
0.01,0,1.91709e-07,0.329277,0.670723,0.200203,0.799797
0.01,0,1.92066e-07,0.306218,0.693782,0.169571,0.830429
0.01,0,1.92423e-07,0.286865,0.713135,0.149038,0.850962
0.01,0,1.9278e-07,0.273756,0.726244,0.131731,0.868269
0.01,0,1.93137e-07,0.253212,0.746788,0.10542,0.89458
0.01,0,1.93494e-07,0.238309,0.761691,0.0901911,0.909809
0.01,0,1.93851e-07,0.228942,0.771058,0.0761773,0.923823
0.01,0,1.94208e-07,0.213711,0.786289,0.0565151,0.943485
0.01,0,1.94565e-07,0.196066,0.803934,0.0414085,0.958592
0.01,0,1.94922e-07,0.17896,0.82104,0.0293211,0.970679
0.01,0,1.95279e-07,0.163487,0.836513,0.0200664,0.979934
0.01,0,1.95636e-07,0.140807,0.859193,0.00962868,0.990371
0.01,0,1.95993e-07,0.127496,0.872504,0.00580258,0.994197
0.01,0,1.9635e-07,0.114255,0.885745,0.00192138,0.998079
0.01,0,1.96707e-07,0.102963,0.897037,0.000199,0.999801
0.01,0,1.97064e-07,0.093926,0.906074,0.000527664,0.999472
0.01,0,1.97421e-07,0.0884032,0.911597,0.00302412,0.996976
0.01,0,1.97778e-07,0.0919376,0.908062,0.00955456,0.990445
0.01,0,1.98135e-07,0.0943708,0.905629,0.0148959,0.985104
0.01,0,1.98492e-07,0.0945209,0.905479,0.0214453,0.978555
0.01,0,1.98849e-07,0.094792,0.905208,0.0302615,0.969738
0.01,0,1.99206e-07,0.0972384,0.902762,0.0424172,0.957583
0.01,0,1.99563e-07,0.110465,0.889535,0.0632144,0.936786
0.01,0,1.9992e-07,0.113109,0.886891,0.0690729,0.930927
0.01,0,2.00277e-07,0.137594,0.862406,0.103541,0.896459
0.01,0,2.00634e-07,0.146501,0.853499,0.106816,0.893184
0.01,0,2.00991e-07,0.168512,0.831488,0.137913,0.862087
0.01,0,2.01348e-07,0.191084,0.808916,0.158632,0.841368
0.01,0,2.01705e-07,0.205186,0.794814,0.172995,0.827005
0.01,0,2.02062e-07,0.217912,0.782088,0.194985,0.805015
0.01,0,2.02419e-07,0.237577,0.762423,0.226076,0.773924
0.01,0,2.02776e-07,0.259509,0.740491,0.254519,0.745481
0.01,0,2.03133e-07,0.279886,0.720114,0.279178,0.720822
0.01,0,2.0349e-07,0.296602,0.703398,0.303153,0.696847
0.01,0,2.03847e-07,0.311987,0.688013,0.330603,0.669397
0.01,0,2.04204e-07,0.32887,0.67113,0.36116,0.63884
0.01,0,2.04561e-07,0.355081,0.644919,0.401085,0.598915
0.01,0,2.04918e-07,0.373473,0.626527,0.422791,0.577209
0.01,0,2.05275e-07,0.395415,0.604585,0.457022,0.542978
0.01,0,2.05632e-07,0.419206,0.580794,0.489803,0.510197
0.01,0,2.05989e-07,0.450184,0.549816,0.52825,0.47175
0.01,0,2.06346e-07,0.465484,0.534516,0.543686,0.456314
0.01,0,2.06703e-07,0.464672,0.535328,0.558952,0.441048
0.01,0,2.0706e-07,0.497474,0.502526,0.622793,0.377207
0.01,0,2.07417e-07,0.524505,0.475495,0.646684,0.353316
0.01,0,2.07774e-07,0.550466,0.449534,0.675296,0.324704
0.01,0,2.08131e-07,0.583381,0.416619,0.711649,0.288351
0.01,0,2.08488e-07,0.610504,0.389496,0.734835,0.265165
0.01,0,2.08845e-07,0.635168,0.364832,0.76018,0.23982
0.01,0,2.09202e-07,0.65258,0.34742,0.780829,0.219171
0.01,0,2.09559e-07,0.681895,0.318105,0.816882,0.183118
0.01,0,2.09916e-07,0.7037,0.2963,0.835138,0.164862
0.01,0,2.10273e-07,0.726886,0.273114,0.859385,0.140615
0.01,0,2.1063e-07,0.746948,0.253052,0.877893,0.122107
0.01,0,2.10987e-07,0.757938,0.242062,0.891917,0.108083
0.01,0,2.11344e-07,0.77742,0.22258,0.916174,0.0838259
0.01,0,2.11701e-07,0.794641,0.205359,0.931746,0.0682542
0.01,0,2.12058e-07,0.806974,0.193026,0.9448,0.0551995
0.01,0,2.12415e-07,0.820527,0.179473,0.959038,0.0409619
0.01,0,2.12772e-07,0.835037,0.164963,0.971392,0.0286083
0.01,0,2.13129e-07,0.854558,0.145442,0.982859,0.0171409
0.01,0,2.13486e-07,0.872546,0.127454,0.990156,0.0098438
0.01,0,2.13842e-07,0.887972,0.112028,0.99515,0.00484972
0.01,0,2.14199e-07,0.888197,0.111803,0.99632,0.00368028
0.01,0,2.14556e-07,0.90044,0.0995601,0.999794,0.000205809
0.01,0,2.14913e-07,0.908515,0.0914853,0.999313,0.000686854
0.01,0,2.1527e-07,0.918742,0.0812581,0.997574,0.00242607
0.01,0,2.15627e-07,0.924741,0.0752589,0.992761,0.00723859
0.01,0,2.15984e-07,0.932598,0.0674024,0.988219,0.011781
0.01,0,2.16341e-07,0.944082,0.0559175,0.983316,0.0166843
0.01,0,2.16698e-07,0.948993,0.0510068,0.971058,0.028942
0.01,0,2.17055e-07,0.947658,0.0523419,0.9553,0.0447002
0.01,0,2.17412e-07,0.948915,0.0510848,0.945733,0.0542669
0.01,0,2.17769e-07,0.947499,0.0525013,0.928751,0.0712494
0.01,0,2.18126e-07,0.937401,0.0625994,0.903371,0.0966289
0.01,0,2.18483e-07,0.935471,0.0645293,0.896617,0.103383
0.01,0,2.1884e-07,0.931678,0.0683224,0.876864,0.123136
0.01,0,2.19197e-07,0.930159,0.0698411,0.860792,0.139208
0.01,0,2.19554e-07,0.915176,0.0848236,0.821688,0.178312
0.01,0,2.19911e-07,0.90286,0.0971396,0.804351,0.195649
0.01,0,2.20268e-07,0.889797,0.110203,0.779594,0.220406
0.01,0,2.20625e-07,0.872396,0.127604,0.748868,0.251132
0.01,0,2.20982e-07,0.854427,0.145573,0.722659,0.277341
0.01,0,2.21339e-07,0.83923,0.16077,0.699316,0.300684
0.01,0,2.21696e-07,0.834352,0.165648,0.683675,0.316325
0.01,0,2.22053e-07,0.8197,0.1803,0.64212,0.35788
0.01,0,2.2241e-07,0.795945,0.204055,0.60285,0.39715
0.01,0,2.22767e-07,0.764616,0.235384,0.564979,0.435021
0.01,0,2.23124e-07,0.730138,0.269862,0.533064,0.466936
0.01,0,2.23481e-07,0.701689,0.298311,0.509332,0.490668
0.01,0,2.23838e-07,0.681442,0.318558,0.487694,0.512306
0.01,0,2.24195e-07,0.655473,0.344527,0.450655,0.549345
0.01,0,2.24552e-07,0.624621,0.375379,0.414282,0.585718
0.01,0,2.24909e-07,0.607017,0.392983,0.397279,0.602721
0.01,0,2.25266e-07,0.571875,0.428125,0.350064,0.649936
0.01,0,2.25623e-07,0.536394,0.463606,0.321156,0.678844
0.01,0,2.2598e-07,0.486828,0.513172,0.280207,0.719793
0.01,0,2.26337e-07,0.458289,0.541711,0.270788,0.729212
0.01,0,2.26694e-07,0.437475,0.562525,0.250186,0.749814
0.01,0,2.27051e-07,0.411655,0.588345,0.219119,0.780881
0.01,0,2.27408e-07,0.385497,0.614503,0.193507,0.806493
0.01,0,2.27765e-07,0.352174,0.647826,0.163394,0.836606
0.01,0,2.28122e-07,0.333699,0.666301,0.151802,0.848198
0.01,0,2.28479e-07,0.298259,0.701741,0.117917,0.882083
0.01,0,2.28836e-07,0.274537,0.725463,0.105433,0.894567
0.01,0,2.29193e-07,0.241603,0.758397,0.0804905,0.919509
0.01,0,2.2955e-07,0.22177,0.77823,0.0714763,0.928524
0.01,0,2.29907e-07,0.194649,0.805351,0.0517162,0.948284
0.01,0,2.30264e-07,0.174816,0.825184,0.0419173,0.958083
0.01,0,2.30621e-07,0.152585,0.847415,0.0287982,0.971202
0.01,0,2.30978e-07,0.133305,0.866695,0.0198291,0.980171
0.01,0,2.31335e-07,0.116411,0.883589,0.0123537,0.987646
0.01,0,2.31692e-07,0.103388,0.896612,0.00711876,0.992881
0.01,0,2.32049e-07,0.0870743,0.912926,0.00211917,0.997881
0.01,0,2.32406e-07,0.072134,0.927866,0.000229523,0.99977
0.01,0,2.32763e-07,0.0607101,0.93929,0.000146109,0.999854
0.01,0,2.3312e-07,0.0516034,0.948397,0.00211704,0.997883
0.01,0,2.33477e-07,0.0434651,0.956535,0.00579899,0.994201
0.01,0,2.33834e-07,0.0342538,0.965746,0.0102025,0.989797
0.01,0,2.34191e-07,0.0300304,0.96997,0.0201094,0.979891
0.01,0,2.34548e-07,0.0211812,0.978819,0.0240363,0.975964
0.01,0,2.34905e-07,0.0165764,0.983424,0.0372276,0.962772
0.01,0,2.35262e-07,0.0137773,0.986223,0.0502476,0.949752
0.01,0,2.35619e-07,0.00941701,0.990583,0.0572547,0.942745
0.01,0,2.35976e-07,0.00945327,0.990547,0.0784365,0.921564
0.01,0,2.36333e-07,0.0125327,0.987467,0.099292,0.900708
0.01,0,2.3669e-07,0.0154756,0.984524,0.113626,0.886374
0.01,0,2.37047e-07,0.0235556,0.976444,0.142997,0.857003
0.01,0,2.37404e-07,0.030768,0.969232,0.159511,0.840489
0.01,0,2.37761e-07,0.0377625,0.962238,0.17929,0.82071
0.01,0,2.38118e-07,0.0460865,0.953914,0.204274,0.795726
0.01,0,2.38475e-07,0.0616039,0.938396,0.240614,0.759386
0.01,0,2.38832e-07,0.0750881,0.924912,0.260586,0.739414
0.01,0,2.39189e-07,0.0892694,0.910731,0.287643,0.712357
0.01,0,2.39546e-07,0.106581,0.893419,0.319579,0.680421
0.01,0,2.39903e-07,0.126885,0.873115,0.351074,0.648926
0.01,0,2.4026e-07,0.154511,0.845489,0.388666,0.611334
0.01,0,2.40617e-07,0.172673,0.827327,0.404245,0.595755
0.01,0,2.40974e-07,0.187319,0.812681,0.429721,0.570279
0.01,0,2.41331e-07,0.21294,0.78706,0.473875,0.526125
0.01,0,2.41688e-07,0.237487,0.762513,0.502534,0.497466
0.01,0,2.42045e-07,0.261169,0.738831,0.532021,0.467979
0.01,0,2.42402e-07,0.288297,0.711703,0.566229,0.433771
0.01,0,2.42759e-07,0.323759,0.676241,0.604996,0.395004
0.01,0,2.43116e-07,0.361138,0.638862,0.636181,0.363819
0.01,0,2.43473e-07,0.395112,0.604888,0.662089,0.337911
0.01,0,2.4383e-07,0.424271,0.575729,0.686479,0.313521
0.01,0,2.44187e-07,0.448958,0.551042,0.711184,0.288816
0.01,0,2.44544e-07,0.489812,0.510188,0.752786,0.247214
0.01,0,2.44901e-07,0.522452,0.477548,0.772679,0.227321
0.01,0,2.45258e-07,0.55192,0.44808,0.795929,0.204071
0.01,0,2.45615e-07,0.586532,0.413468,0.824715,0.175285
0.01,0,2.45972e-07,0.617863,0.382137,0.84598,0.15402
0.01,0,2.46329e-07,0.656539,0.343461,0.873546,0.126454
0.01,0,2.46686e-07,0.680251,0.319749,0.884045,0.115955
0.01,0,2.47043e-07,0.722959,0.277041,0.915689,0.0843113
0.01,0,2.474e-07,0.755491,0.244509,0.927261,0.0727389
0.01,0,2.47757e-07,0.778545,0.221455,0.93813,0.0618699
0.01,0,2.48114e-07,0.801456,0.198544,0.952837,0.0471632
0.01,0,2.48471e-07,0.82373,0.17627,0.96544,0.0345604
0.01,0,2.48828e-07,0.848379,0.151621,0.977518,0.0224824
0.01,0,2.49185e-07,0.865361,0.134639,0.983732,0.0162677
0.01,0,2.49542e-07,0.879201,0.120799,0.990056,0.00994394
0.01,0,2.49899e-07,0.896982,0.103018,0.996235,0.0037651
0.01,0,2.50256e-07,0.916708,0.083292,0.999388,0.00061151
0.01,0,2.50613e-07,0.934898,0.065102,0.999915,8.46494e-05
0.01,0,2.5097e-07,0.945525,0.0544749,0.997436,0.00256402
0.01,0,2.51327e-07,0.956563,0.0434366,0.993942,0.00605771
0.01,0,2.51684e-07,0.966934,0.0330658,0.988772,0.0112283
0.01,0,2.52041e-07,0.972724,0.0272761,0.978818,0.0211824
0.01,0,2.52398e-07,0.982039,0.0179614,0.975001,0.0249989
0.01,0,2.52755e-07,0.985807,0.0141926,0.959882,0.0401176
0.01,0,2.53112e-07,0.986316,0.0136842,0.94395,0.0560499
0.01,0,2.53469e-07,0.987081,0.0129193,0.932941,0.0670594
0.01,0,2.53826e-07,0.986221,0.0137786,0.916377,0.0836233
0.01,0,2.54183e-07,0.981617,0.0183833,0.893572,0.106428
0.01,0,2.5454e-07,0.977679,0.0223208,0.878561,0.121439
0.01,0,2.54897e-07,0.965873,0.0341272,0.844299,0.155701
0.01,0,2.55254e-07,0.962486,0.0375141,0.842482,0.157518
0.01,0,2.55611e-07,0.9499,0.0501003,0.80393,0.19607
0.01,0,2.55968e-07,0.937603,0.0623969,0.782722,0.217278
0.01,0,2.56325e-07,0.92404,0.0759599,0.75717,0.24283
0.01,0,2.56682e-07,0.911501,0.0884989,0.733621,0.266379
0.01,0,2.57039e-07,0.898084,0.101916,0.706363,0.293637
0.01,0,2.57396e-07,0.871583,0.128417,0.660751,0.339249
0.01,0,2.57753e-07,0.843898,0.156102,0.633243,0.366757
0.01,0,2.5811e-07,0.823662,0.176338,0.615182,0.384818
0.01,0,2.58467e-07,0.791153,0.208847,0.570633,0.429367
0.01,0,2.58824e-07,0.768472,0.231528,0.553464,0.446536
0.01,0,2.59181e-07,0.751186,0.248814,0.529409,0.470591
0.01,0,2.59538e-07,0.728275,0.271725,0.492178,0.507822
0.01,0,2.59895e-07,0.700432,0.299568,0.455907,0.544093
0.01,0,2.60252e-07,0.671761,0.328239,0.425011,0.574989
0.01,0,2.60609e-07,0.637262,0.362738,0.389079,0.610921
0.01,0,2.60966e-07,0.6034,0.3966,0.360099,0.639901
0.01,0,2.61323e-07,0.583126,0.416874,0.343764,0.656236
0.01,0,2.6168e-07,0.553595,0.446405,0.305785,0.694215
0.01,0,2.62037e-07,0.521871,0.478129,0.275595,0.724405
0.01,0,2.62394e-07,0.485161,0.514839,0.243688,0.756312
0.01,0,2.62751e-07,0.450402,0.549598,0.218723,0.781277
0.01,0,2.63108e-07,0.433053,0.566947,0.207208,0.792792
0.01,0,2.63465e-07,0.408517,0.591483,0.176755,0.823245
0.01,0,2.63822e-07,0.374887,0.625113,0.146478,0.853522
0.01,0,2.64179e-07,0.345015,0.654985,0.127285,0.872715
0.01,0,2.64536e-07,0.322563,0.677437,0.111613,0.888387
0.01,0,2.64893e-07,0.303082,0.696918,0.0943392,0.905661
0.01,0,2.6525e-07,0.277896,0.722104,0.0731528,0.926847
0.01,0,2.65607e-07,0.258402,0.741598,0.0603494,0.939651
0.01,0,2.65964e-07,0.23441,0.76559,0.0439436,0.956056
0.01,0,2.66321e-07,0.211846,0.788154,0.0322,0.9678
0.01,0,2.66678e-07,0.187781,0.812219,0.0211799,0.97882
0.01,0,2.67035e-07,0.172784,0.827216,0.0156024,0.984398
0.01,0,2.67392e-07,0.154717,0.845283,0.00796087,0.992039
0.01,0,2.67749e-07,0.128398,0.871602,0.00196354,0.998036
0.01,0,2.68106e-07,0.115659,0.884341,0.00107252,0.998927
0.01,0,2.68463e-07,0.0901077,0.909892,0.000533165,0.999467
0.01,0,2.6882e-07,0.0791323,0.920868,0.00575323,0.994247
0.01,0,2.69177e-07,0.061992,0.938008,0.00870312,0.991297
0.01,0,2.69534e-07,0.0537496,0.94625,0.0192919,0.980708
0.01,0,2.69891e-07,0.0404826,0.959517,0.0243139,0.975686
0.01,0,2.70248e-07,0.0347529,0.965247,0.040618,0.959382
0.01,0,2.70605e-07,0.0275596,0.97244,0.0503596,0.94964
0.01,0,2.70962e-07,0.0195935,0.980407,0.0608847,0.939115
0.01,0,2.71319e-07,0.0175918,0.982408,0.0843973,0.915603
0.01,0,2.71676e-07,0.0141688,0.985831,0.0952541,0.904746
0.01,0,2.72033e-07,0.0162955,0.983705,0.123892,0.876108
0.01,0,2.7239e-07,0.0199135,0.980087,0.144452,0.855548
0.01,0,2.72747e-07,0.0204847,0.979515,0.153975,0.846025
0.01,0,2.73104e-07,0.0250722,0.974928,0.182173,0.817827
0.01,0,2.73461e-07,0.0322948,0.967705,0.209069,0.790931
0.01,0,2.73818e-07,0.0428564,0.957144,0.237652,0.762348
0.01,0,2.74175e-07,0.0551362,0.944864,0.263514,0.736486
0.01,0,2.74532e-07,0.0677282,0.932272,0.288849,0.711151
0.01,0,2.74889e-07,0.0864235,0.913576,0.325273,0.674727
0.01,0,2.75246e-07,0.10702,0.89298,0.354566,0.645434
0.01,0,2.75603e-07,0.123893,0.876107,0.375883,0.624117
0.01,0,2.7596e-07,0.1448,0.8552,0.41076,0.58924
0.01,0,2.76317e-07,0.16206,0.83794,0.435108,0.564892
0.01,0,2.76674e-07,0.183086,0.816914,0.470001,0.529999
0.01,0,2.77031e-07,0.204586,0.795414,0.501375,0.498625
0.01,0,2.77388e-07,0.239023,0.760977,0.54708,0.45292
0.01,0,2.77745e-07,0.277723,0.722277,0.580686,0.419314
0.01,0,2.78102e-07,0.290174,0.709826,0.582204,0.417796
0.01,0,2.78459e-07,0.310965,0.689035,0.621674,0.378326
0.01,0,2.78816e-07,0.325977,0.674023,0.644844,0.355156
0.01,0,2.79173e-07,0.353769,0.646231,0.687027,0.312973
0.01,0,2.7953e-07,0.369882,0.630118,0.704409,0.295591
0.01,0,2.79887e-07,0.39585,0.60415,0.74163,0.25837
0.01,0,2.80244e-07,0.4148,0.5852,0.762365,0.237635
0.01,0,2.80601e-07,0.438407,0.561593,0.792017,0.207983
0.01,0,2.80958e-07,0.472036,0.527964,0.824553,0.175447
0.01,0,2.81315e-07,0.503572,0.496428,0.846215,0.153785
0.01,0,2.81672e-07,0.529771,0.470229,0.864678,0.135322
0.01,0,2.82029e-07,0.559537,0.440463,0.887781,0.112219
0.01,0,2.82386e-07,0.57748,0.42252,0.899744,0.100256
0.01,0,2.82743e-07,0.595541,0.404459,0.918,0.082
0.01,0,2.831e-07,0.621875,0.378125,0.938779,0.0612208
0.01,0,2.83457e-07,0.653268,0.346732,0.955021,0.0449785
0.01,0,2.83814e-07,0.683846,0.316154,0.967283,0.0327166
